timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743801792427,145,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,301,121,3,3,http://localhost:3010/total,145,0,0
1743801792478,96,HTTP Request,200,OK,Thread Group 1-1,text,true,,551,352,3,3,http://localhost:3004/total,13,0,0
1743801792478,13,HTTP Request-0,302,Found,Thread Group 1-1,text,true,,250,231,3,3,http://localhost:3004/transaction,13,0,0
1743801792491,83,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,301,121,3,3,http://localhost:3004/total,83,0,0
1743801792572,9,HTTP Request,200,OK,Thread Group 1-2,text,true,,551,352,3,3,http://localhost:3010/total,7,0,0
1743801792572,7,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,3,3,http://localhost:3010/transaction,7,0,0
1743801792579,2,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,301,121,3,3,http://localhost:3010/total,2,0,0
1743801792555,34,HTTP Request,200,OK,Thread Group 1-3,text,true,,551,352,3,3,http://localhost:3010/total,32,0,0
1743801792555,32,HTTP Request-0,302,Found,Thread Group 1-3,text,true,,250,231,3,3,http://localhost:3010/transaction,32,0,0
1743801792587,2,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,301,121,3,3,http://localhost:3010/total,2,0,0
1743801792574,23,HTTP Request,200,OK,Thread Group 1-1,text,true,,551,352,3,3,http://localhost:3004/total,21,0,0
1743801792574,21,HTTP Request-0,302,Found,Thread Group 1-1,text,true,,250,231,3,3,http://localhost:3004/transaction,21,0,0
1743801792595,2,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,301,121,3,3,http://localhost:3004/total,2,0,0
1743801792590,42,HTTP Request,200,OK,Thread Group 1-3,text,true,,551,352,4,4,http://localhost:3004/total,14,0,0
1743801792590,14,HTTP Request-0,302,Found,Thread Group 1-3,text,true,,250,231,4,4,http://localhost:3004/transaction,14,0,0
1743801792604,28,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,301,121,4,4,http://localhost:3004/total,28,0,0
1743801792597,36,HTTP Request,200,OK,Thread Group 1-1,text,true,,551,352,4,4,http://localhost:3003/total,33,0,0
1743801792597,33,HTTP Request-0,302,Found,Thread Group 1-1,text,true,,250,231,4,4,http://localhost:3003/transaction,33,0,0
1743801792630,3,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,301,121,4,4,http://localhost:3003/total,3,0,0
1743801792632,34,HTTP Request,200,OK,Thread Group 1-3,text,true,,551,352,4,4,http://localhost:3010/total,33,0,0
1743801792632,33,HTTP Request-0,302,Found,Thread Group 1-3,text,true,,250,231,4,4,http://localhost:3010/transaction,33,0,0
1743801792665,1,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,301,121,4,4,http://localhost:3010/total,1,0,0
1743801792581,90,HTTP Request,200,OK,Thread Group 1-2,text,true,,551,352,4,4,http://localhost:3002/total,83,0,0
1743801792581,83,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,4,4,http://localhost:3002/transaction,83,0,0
1743801792664,7,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,301,121,4,4,http://localhost:3002/total,7,0,0
1743801792616,57,HTTP Request,200,OK,Thread Group 1-4,text,true,,551,352,4,4,http://localhost:3002/total,53,0,1
1743801792616,53,HTTP Request-0,302,Found,Thread Group 1-4,text,true,,250,231,4,4,http://localhost:3002/transaction,53,0,1
1743801792669,4,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,301,121,4,4,http://localhost:3002/total,4,0,0
1743801792674,34,HTTP Request,200,OK,Thread Group 1-4,text,true,,551,352,4,4,http://localhost:3012/total,27,0,0
1743801792674,27,HTTP Request-0,302,Found,Thread Group 1-4,text,true,,250,231,4,4,http://localhost:3012/transaction,27,0,0
1743801792701,7,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,301,121,4,4,http://localhost:3012/total,7,0,0
1743801792672,42,HTTP Request,200,OK,Thread Group 1-2,text,true,,552,352,5,5,http://localhost:3005/total,41,0,0
1743801792672,41,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,5,5,http://localhost:3005/transaction,41,0,0
1743801792713,1,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,302,121,5,5,http://localhost:3005/total,1,0,0
1743801792714,4,HTTP Request,200,OK,Thread Group 1-2,text,true,,552,352,5,5,http://localhost:3005/total,3,0,0
1743801792714,3,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,5,5,http://localhost:3005/transaction,3,0,0
1743801792717,1,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,302,121,5,5,http://localhost:3005/total,1,0,0
1743801792633,111,HTTP Request,200,OK,Thread Group 1-1,text,true,,552,352,5,5,http://localhost:3001/total,68,0,0
1743801792633,68,HTTP Request-0,302,Found,Thread Group 1-1,text,true,,250,231,5,5,http://localhost:3001/transaction,68,0,0
1743801792701,43,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,302,121,5,5,http://localhost:3001/total,43,0,0
1743801792666,88,HTTP Request,200,OK,Thread Group 1-3,text,true,,552,352,5,5,http://localhost:3002/total,64,0,1
1743801792666,64,HTTP Request-0,302,Found,Thread Group 1-3,text,true,,250,231,5,5,http://localhost:3002/transaction,64,0,1
1743801792730,24,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,302,121,5,5,http://localhost:3002/total,24,0,0
1743801792754,9,HTTP Request,200,OK,Thread Group 1-3,text,true,,551,352,5,5,http://localhost:3003/total,7,0,1
1743801792754,7,HTTP Request-0,302,Found,Thread Group 1-3,text,true,,250,231,5,5,http://localhost:3003/transaction,7,0,1
1743801792761,2,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,301,121,5,5,http://localhost:3003/total,2,0,0
1743801792718,88,HTTP Request,200,OK,Thread Group 1-2,text,true,,551,352,5,5,http://localhost:3006/total,59,0,1
1743801792718,59,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,5,5,http://localhost:3006/transaction,59,0,1
1743801792777,29,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,301,121,5,5,http://localhost:3006/total,29,0,0
1743801792812,13,HTTP Request,200,OK,Thread Group 1-6,text,true,,551,352,6,6,http://localhost:3012/total,11,0,0
1743801792812,11,HTTP Request-0,302,Found,Thread Group 1-6,text,true,,250,231,6,6,http://localhost:3012/transaction,11,0,0
1743801792823,2,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,301,121,6,6,http://localhost:3012/total,2,0,0
1743801792826,15,HTTP Request,200,OK,Thread Group 1-6,text,true,,551,352,6,6,http://localhost:3008/total,13,0,0
1743801792826,13,HTTP Request-0,302,Found,Thread Group 1-6,text,true,,250,231,6,6,http://localhost:3008/transaction,13,0,0
1743801792840,1,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,301,121,6,6,http://localhost:3008/total,1,0,0
1743801792708,135,HTTP Request,200,OK,Thread Group 1-4,text,true,,551,352,6,6,http://localhost:3004/total,122,0,1
1743801792708,122,HTTP Request-0,302,Found,Thread Group 1-4,text,true,,250,231,6,6,http://localhost:3004/transaction,122,0,1
1743801792830,13,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,301,121,6,6,http://localhost:3004/total,13,0,0
1743801792841,5,HTTP Request,200,OK,Thread Group 1-6,text,true,,551,352,6,6,http://localhost:3008/total,4,0,0
1743801792841,4,HTTP Request-0,302,Found,Thread Group 1-6,text,true,,250,231,6,6,http://localhost:3008/transaction,4,0,0
1743801792845,1,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,301,121,6,6,http://localhost:3008/total,1,0,0
1743801792714,133,HTTP Request,200,OK,Thread Group 1-5,text,true,,551,352,6,6,http://localhost:3004/total,119,0,1
1743801792714,119,HTTP Request-0,302,Found,Thread Group 1-5,text,true,,250,231,6,6,http://localhost:3004/transaction,119,0,1
1743801792833,14,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,301,121,6,6,http://localhost:3004/total,14,0,0
1743801792807,42,HTTP Request,200,OK,Thread Group 1-2,text,true,,551,352,6,6,http://localhost:3004/total,34,0,0
1743801792807,34,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,6,6,http://localhost:3004/transaction,34,0,0
1743801792841,8,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,301,121,6,6,http://localhost:3004/total,8,0,0
1743801792849,24,HTTP Request,200,OK,Thread Group 1-2,text,true,,551,352,6,6,http://localhost:3011/total,19,0,0
1743801792849,19,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,6,6,http://localhost:3011/transaction,19,0,0
1743801792868,5,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,301,121,6,6,http://localhost:3011/total,5,0,0
1743801792873,9,HTTP Request,200,OK,Thread Group 1-2,text,true,,551,352,6,6,http://localhost:3009/total,7,0,1
1743801792873,7,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,6,6,http://localhost:3009/transaction,7,0,1
1743801792880,2,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,301,121,6,6,http://localhost:3009/total,2,0,0
1743801792848,72,HTTP Request,200,OK,Thread Group 1-5,text,true,,552,352,7,7,http://localhost:3001/total,72,0,0
1743801792848,72,HTTP Request-0,302,Found,Thread Group 1-5,text,true,,250,231,7,7,http://localhost:3001/transaction,72,0,0
1743801792919,1,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,302,121,7,7,http://localhost:3001/total,1,0,0
1743801792745,185,HTTP Request,200,OK,Thread Group 1-1,text,true,,552,352,7,7,http://localhost:3006/total,185,0,0
1743801792745,185,HTTP Request-0,302,Found,Thread Group 1-1,text,true,,250,231,7,7,http://localhost:3006/transaction,185,0,0
1743801792929,1,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,302,121,7,7,http://localhost:3006/total,1,0,0
1743801792843,92,HTTP Request,200,OK,Thread Group 1-4,text,true,,552,352,7,7,http://localhost:3006/total,91,0,1
1743801792843,91,HTTP Request-0,302,Found,Thread Group 1-4,text,true,,250,231,7,7,http://localhost:3006/transaction,91,0,1
1743801792934,1,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,302,121,7,7,http://localhost:3006/total,1,0,0
1743801792914,28,HTTP Request,200,OK,Thread Group 1-7,text,true,,551,352,7,7,http://localhost:3003/total,28,0,0
1743801792914,28,HTTP Request-0,302,Found,Thread Group 1-7,text,true,,250,231,7,7,http://localhost:3003/transaction,28,0,0
1743801792941,1,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,301,121,7,7,http://localhost:3003/total,1,0,0
1743801792943,4,HTTP Request,200,OK,Thread Group 1-7,text,true,,552,352,7,7,http://localhost:3006/total,3,0,0
1743801792943,3,HTTP Request-0,302,Found,Thread Group 1-7,text,true,,250,231,7,7,http://localhost:3006/transaction,3,0,0
1743801792946,1,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,302,121,7,7,http://localhost:3006/total,1,0,0
1743801792947,5,HTTP Request,200,OK,Thread Group 1-7,text,true,,552,352,7,7,http://localhost:3001/total,3,0,0
1743801792947,3,HTTP Request-0,302,Found,Thread Group 1-7,text,true,,250,231,7,7,http://localhost:3001/transaction,3,0,0
1743801792950,2,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,302,121,7,7,http://localhost:3001/total,2,0,0
1743801792952,115,HTTP Request,200,OK,Thread Group 1-7,text,true,,551,352,8,8,http://localhost:3008/total,112,0,1
1743801792952,112,HTTP Request-0,302,Found,Thread Group 1-7,text,true,,250,231,8,8,http://localhost:3008/transaction,112,0,1
1743801793064,3,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,301,121,8,8,http://localhost:3008/total,3,0,0
1743801792847,228,HTTP Request,200,OK,Thread Group 1-6,text,true,,552,352,8,8,http://localhost:3005/total,226,0,0
1743801792847,226,HTTP Request-0,302,Found,Thread Group 1-6,text,true,,250,231,8,8,http://localhost:3005/transaction,226,0,0
1743801793072,3,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,302,121,8,8,http://localhost:3005/total,3,0,0
1743801792935,146,HTTP Request,200,OK,Thread Group 1-4,text,true,,552,352,8,8,http://localhost:3004/total,89,0,0
1743801792935,89,HTTP Request-0,302,Found,Thread Group 1-4,text,true,,250,231,8,8,http://localhost:3004/transaction,89,0,0
1743801793024,57,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,302,121,8,8,http://localhost:3004/total,57,0,0
1743801792920,162,HTTP Request,200,OK,Thread Group 1-5,text,true,,552,352,8,8,http://localhost:3004/total,112,0,0
1743801792920,112,HTTP Request-0,302,Found,Thread Group 1-5,text,true,,250,231,8,8,http://localhost:3004/transaction,112,0,0
1743801793032,50,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,302,121,8,8,http://localhost:3004/total,50,0,0
1743801793083,6,HTTP Request,200,OK,Thread Group 1-5,text,true,,552,352,8,8,http://localhost:3009/total,5,0,0
1743801793083,5,HTTP Request-0,302,Found,Thread Group 1-5,text,true,,250,231,8,8,http://localhost:3009/transaction,5,0,0
1743801793088,1,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,302,121,8,8,http://localhost:3009/total,1,0,0
1743801792882,211,HTTP Request,200,OK,Thread Group 1-2,text,true,,551,352,8,8,http://localhost:3011/total,199,0,0
1743801792882,199,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,8,8,http://localhost:3011/transaction,199,0,0
1743801793080,13,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,301,121,8,8,http://localhost:3011/total,13,0,0
1743801793075,19,HTTP Request,200,OK,Thread Group 1-6,text,true,,552,352,8,8,http://localhost:3004/total,18,0,1
1743801793075,18,HTTP Request-0,302,Found,Thread Group 1-6,text,true,,250,231,8,8,http://localhost:3004/transaction,18,0,1
1743801793093,1,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,302,121,8,8,http://localhost:3004/total,1,0,0
1743801793093,5,HTTP Request,200,OK,Thread Group 1-2,text,true,,552,352,8,8,http://localhost:3004/total,4,0,0
1743801793093,4,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,8,8,http://localhost:3004/transaction,4,0,0
1743801793097,1,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,302,121,8,8,http://localhost:3004/total,1,0,0
1743801792930,235,HTTP Request,200,OK,Thread Group 1-1,text,true,,552,352,9,9,http://localhost:3012/total,234,0,1
1743801792930,234,HTTP Request-0,302,Found,Thread Group 1-1,text,true,,250,231,9,9,http://localhost:3012/transaction,234,0,1
1743801793164,1,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,302,121,9,9,http://localhost:3012/total,1,0,0
1743801793067,106,HTTP Request,200,OK,Thread Group 1-7,text,true,,552,352,9,9,http://localhost:3012/total,102,0,0
1743801793067,102,HTTP Request-0,302,Found,Thread Group 1-7,text,true,,250,231,9,9,http://localhost:3012/transaction,102,0,0
1743801793169,4,HTTP Request-1,200,OK,Thread Group 1-7,text,true,,302,121,9,9,http://localhost:3012/total,4,0,0
1743801793165,11,HTTP Request,200,OK,Thread Group 1-1,text,true,,552,352,9,9,http://localhost:3012/total,7,0,0
1743801793165,7,HTTP Request-0,302,Found,Thread Group 1-1,text,true,,250,231,9,9,http://localhost:3012/transaction,7,0,0
1743801793172,4,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,302,121,9,9,http://localhost:3012/total,4,0,0
1743801793176,13,HTTP Request,200,OK,Thread Group 1-1,text,true,,552,352,9,9,http://localhost:3005/total,11,0,0
1743801793176,11,HTTP Request-0,302,Found,Thread Group 1-1,text,true,,250,231,9,9,http://localhost:3005/transaction,11,0,0
1743801793187,2,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,302,121,9,9,http://localhost:3005/total,2,0,0
1743801793094,169,HTTP Request,200,OK,Thread Group 1-6,text,true,,552,352,10,10,http://localhost:3002/total,38,0,1
1743801793094,38,HTTP Request-0,302,Found,Thread Group 1-6,text,true,,250,231,10,10,http://localhost:3002/transaction,38,0,1
1743801793132,131,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,302,121,10,10,http://localhost:3002/total,131,0,0
1743801793099,232,HTTP Request,200,OK,Thread Group 1-2,text,true,,552,352,11,11,http://localhost:3007/total,230,0,0
1743801793099,230,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,11,11,http://localhost:3007/transaction,230,0,0
1743801793329,2,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,302,121,11,11,http://localhost:3007/total,2,0,0
1743801793263,75,HTTP Request,200,OK,Thread Group 1-6,text,true,,552,352,11,11,http://localhost:3002/total,9,0,0
1743801793263,9,HTTP Request-0,302,Found,Thread Group 1-6,text,true,,250,231,11,11,http://localhost:3002/transaction,9,0,0
1743801793272,66,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,302,121,11,11,http://localhost:3002/total,66,0,0
1743801793338,4,HTTP Request,200,OK,Thread Group 1-6,text,true,,552,352,11,11,http://localhost:3007/total,3,0,0
1743801793338,3,HTTP Request-0,302,Found,Thread Group 1-6,text,true,,250,231,11,11,http://localhost:3007/transaction,3,0,0
1743801793341,1,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,302,121,11,11,http://localhost:3007/total,1,0,0
1743801793331,36,HTTP Request,200,OK,Thread Group 1-2,text,true,,552,352,11,11,http://localhost:3008/total,34,0,0
1743801793331,34,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,11,11,http://localhost:3008/transaction,34,0,0
1743801793365,2,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,302,121,11,11,http://localhost:3008/total,2,0,0
1743801793089,298,HTTP Request,200,OK,Thread Group 1-5,text,true,,552,352,11,11,http://localhost:3001/total,146,0,0
1743801793089,146,HTTP Request-0,302,Found,Thread Group 1-5,text,true,,250,231,11,11,http://localhost:3001/transaction,146,0,0
1743801793235,152,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,302,121,11,11,http://localhost:3001/total,152,0,0
1743801793011,378,HTTP Request,200,OK,Thread Group 1-8,text,true,,552,352,11,11,http://localhost:3001/total,233,0,1
1743801793011,233,HTTP Request-0,302,Found,Thread Group 1-8,text,true,,250,231,11,11,http://localhost:3001/transaction,233,0,1
1743801793244,145,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,302,121,11,11,http://localhost:3001/total,145,0,0
1743801793367,46,HTTP Request,200,OK,Thread Group 1-2,text,true,,552,352,12,12,http://localhost:3005/total,44,0,0
1743801793367,44,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,12,12,http://localhost:3005/transaction,44,0,0
1743801793411,2,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,302,121,12,12,http://localhost:3005/total,2,0,0
1743801793413,7,HTTP Request,200,OK,Thread Group 1-2,text,true,,552,352,12,12,http://localhost:3005/total,2,0,0
1743801793413,2,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,12,12,http://localhost:3005/transaction,2,0,0
1743801793415,5,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,302,121,12,12,http://localhost:3005/total,5,0,0
1743801793412,8,HTTP Request,200,OK,Thread Group 1-12,text,true,,552,352,12,12,http://localhost:3009/total,3,0,0
1743801793412,3,HTTP Request-0,302,Found,Thread Group 1-12,text,true,,250,231,12,12,http://localhost:3009/transaction,3,0,0
1743801793415,5,HTTP Request-1,200,OK,Thread Group 1-12,text,true,,302,121,12,12,http://localhost:3009/total,5,0,0
1743801793189,243,HTTP Request,200,OK,Thread Group 1-1,text,true,,552,352,12,12,http://localhost:3001/total,227,0,0
1743801793189,227,HTTP Request-0,302,Found,Thread Group 1-1,text,true,,250,231,12,12,http://localhost:3001/transaction,227,0,0
1743801793416,16,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,302,121,12,12,http://localhost:3001/total,16,0,0
1743801793389,47,HTTP Request,200,OK,Thread Group 1-8,text,true,,552,352,12,12,http://localhost:3004/total,45,0,0
1743801793389,45,HTTP Request-0,302,Found,Thread Group 1-8,text,true,,250,231,12,12,http://localhost:3004/transaction,45,0,0
1743801793434,2,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,302,121,12,12,http://localhost:3004/total,2,0,0
1743801793432,5,HTTP Request,200,OK,Thread Group 1-1,text,true,,552,352,12,12,http://localhost:3009/total,4,0,1
1743801793432,4,HTTP Request-0,302,Found,Thread Group 1-1,text,true,,250,231,12,12,http://localhost:3009/transaction,4,0,1
1743801793436,1,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,302,121,12,12,http://localhost:3009/total,1,0,0
1743801793343,105,HTTP Request,200,OK,Thread Group 1-6,text,true,,552,352,12,12,http://localhost:3003/total,104,0,0
1743801793343,104,HTTP Request-0,302,Found,Thread Group 1-6,text,true,,250,231,12,12,http://localhost:3003/transaction,104,0,0
1743801793447,1,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,302,121,12,12,http://localhost:3003/total,1,0,0
1743801793449,4,HTTP Request,200,OK,Thread Group 1-6,text,true,,552,352,12,12,http://localhost:3001/total,3,0,0
1743801793449,3,HTTP Request-0,302,Found,Thread Group 1-6,text,true,,250,231,12,12,http://localhost:3001/transaction,3,0,0
1743801793452,1,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,302,121,12,12,http://localhost:3001/total,1,0,0
1743801793111,346,HTTP Request,200,OK,Thread Group 1-9,text,true,,552,352,12,12,http://localhost:3011/total,336,0,1
1743801793111,336,HTTP Request-0,302,Found,Thread Group 1-9,text,true,,250,231,12,12,http://localhost:3011/transaction,336,0,1
1743801793447,10,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,302,121,12,12,http://localhost:3011/total,10,0,0
1743801793420,76,HTTP Request,200,OK,Thread Group 1-2,text,true,,552,352,12,12,http://localhost:3012/total,71,0,0
1743801793420,71,HTTP Request-0,302,Found,Thread Group 1-2,text,true,,250,231,12,12,http://localhost:3012/transaction,71,0,0
1743801793491,5,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,302,121,12,12,http://localhost:3012/total,5,0,0
1743801793457,40,HTTP Request,200,OK,Thread Group 1-9,text,true,,552,352,12,12,http://localhost:3012/total,37,0,0
1743801793457,37,HTTP Request-0,302,Found,Thread Group 1-9,text,true,,250,231,12,12,http://localhost:3012/transaction,37,0,0
1743801793494,3,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,302,121,12,12,http://localhost:3012/total,3,0,0
1743801793211,327,HTTP Request,200,OK,Thread Group 1-10,text,true,,552,352,13,13,http://localhost:3006/total,325,0,1
1743801793211,325,HTTP Request-0,302,Found,Thread Group 1-10,text,true,,250,231,13,13,http://localhost:3006/transaction,325,0,1
1743801793536,2,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,302,121,13,13,http://localhost:3006/total,2,0,0
1743801793454,91,HTTP Request,200,OK,Thread Group 1-6,text,true,,552,352,13,13,http://localhost:3006/total,86,0,0
1743801793454,86,HTTP Request-0,302,Found,Thread Group 1-6,text,true,,250,231,13,13,http://localhost:3006/transaction,86,0,0
1743801793540,5,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,302,121,13,13,http://localhost:3006/total,5,0,0
1743801793538,8,HTTP Request,200,OK,Thread Group 1-10,text,true,,552,352,13,13,http://localhost:3006/total,5,0,0
1743801793538,5,HTTP Request-0,302,Found,Thread Group 1-10,text,true,,250,231,13,13,http://localhost:3006/transaction,5,0,0
1743801793543,3,HTTP Request-1,200,OK,Thread Group 1-10,text,true,,302,121,13,13,http://localhost:3006/total,3,0,0
1743801792763,788,HTTP Request,200,OK,Thread Group 1-3,text,true,,552,352,13,13,http://localhost:3010/total,522,0,0
1743801792763,522,HTTP Request-0,302,Found,Thread Group 1-3,text,true,,250,231,13,13,http://localhost:3010/transaction,522,0,0
1743801793284,267,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,302,121,13,13,http://localhost:3010/total,267,0,0
1743801793436,124,HTTP Request,200,OK,Thread Group 1-8,text,true,,552,352,13,13,http://localhost:3008/total,122,0,0
1743801793436,122,HTTP Request-0,302,Found,Thread Group 1-8,text,true,,250,231,13,13,http://localhost:3008/transaction,122,0,0
1743801793558,2,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,302,121,13,13,http://localhost:3008/total,2,0,0
1743801793560,18,HTTP Request,200,OK,Thread Group 1-8,text,true,,552,352,13,13,http://localhost:3002/total,17,0,0
1743801793560,17,HTTP Request-0,302,Found,Thread Group 1-8,text,true,,250,231,13,13,http://localhost:3002/transaction,17,0,0
1743801793577,1,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,302,121,13,13,http://localhost:3002/total,1,0,0
1743801793497,109,HTTP Request,200,OK,Thread Group 1-9,text,true,,552,352,13,13,http://localhost:3011/total,68,0,0
